dog_id, age, weight, sex, kind, color, neuter, thumnail, profile, careAddr, careNm, special, find_place , find_date , end_date
N444461202000496,2020(년생),3(Kg),M,믹스견,흰갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009150909919_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009150909919.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,초록 목줄착용/ 웰시코기 믹스 추정,덕산면 광천리 48,20200915,20200925
N444461202000494,2019(년생),3(Kg),F,믹스견,흰갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009150909481_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009150909481.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,덕산면 덕산온천로 447,20200915,20200925
N444459202000115,2016(년생),3.00(Kg),F,말티즈,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151509809_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151509809.jpg,충청남도 청양군 대치면 청산로 446-17 (대치면) ,청양보호소,양쪽 귀/ 꼬리에 염색 ,장안아파트 주차장 인근,20200915,20200925
N444458202000245,2018(년생),5.0(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151709602[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709602[1].jpg,충청남도 서천군 마산면 한마로 1189-19 ,서천유기동물보호소,민원유발로 소방서에 신고되어 포획됨,서천군 서면 부원길92번길 13 주변,20200915,20200925
N444458202000244,2019(년생),5.0(Kg),M,믹스견,갈색/ 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151109788_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151109788.jpg,충청남도 서천군 마산면 한마로 1189-19 ,서천유기동물보호소,유기된지 얼마 안되 보이는 깔끔한 상태/ 사람에 친화성 높고 순함/,서천군 종천면 장천로1062번길 46 주변,20200915,20200925
N444454202000606,2020(년생),0.3(Kg),F,믹스견,검갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151709678_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709678.jpg,충청남도 논산시 계백로 1034-1 (취암동) 유명동물병원,유명동물병원,모유수유 중,연산면 선비로 755번길 17-18 근처,20200915,20200925
N444454202000605,2014(년생),4.5(Kg),F,믹스견,흰갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151709427_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709427.jpg,충청남도 논산시 계백로 1034-1 (취암동) 유명동물병원,유명동물병원,모유수유중/ 결막염/ 경계심 있음,연산면 선비로 755번길 17-18 근처,20200915,20200925
N444453202000652,2017(년생),9.76(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151509922_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151509922.jpg,충청남도 서산시 안견로 312 (읍내동/ 서원빌딩) 1층,성심동물의료센터,/,대산읍 독곶해변길 164-1,20200915,20200922
N444453202000651,2015(년생),12.06(Kg),F,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009151309508_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151309508.jpg,충청남도 서산시 안견로 312 (읍내동/ 서원빌딩) 1층,성심동물의료센터,사나움/진드기 있슴,대산읍 독곶해변길 164-1,20200915,20200922
N444453202000650,2015(년생),21.74(Kg),F,믹스견,검정 /갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151309881_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151309881.jpg,충청남도 서산시 안견로 312 (읍내동/ 서원빌딩) 1층,성심동물의료센터,좌축후지 파행/진드기 있슴/,대산읍 독곶해변길 164-1,20200915,20200922
N444452202001491,2020(년생),5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151709211_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709211.jpg,충청남도 아산시 염치읍 충무로 295-9 (염치읍) ,아산시동물보호센터,1491호(관리) 950호(공고) 6개월추정 경계심 있음 2두포획 중 새끼,신정호 주변 카페 마리올라 주차장,20200915,20200924
N444452202001490,2018(년생),8(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151609686_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151609686.jpg,충청남도 아산시 염치읍 충무로 295-9 (염치읍) ,아산시동물보호센터,1490호(관리) 949호(공고) 경계심 있음 2두포획 중 어미,신정호 주변 카페 마리올라 주차장,20200915,20200924
N444451202000484,2018(년생),10.00(Kg),F,믹스견,연갈색/회색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151709177_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709177.jpg,충청남도 보령시 녹문3길 7 (내항동) ,보령시임시동물보호소,피부질환/ 약간의 파행증상,오천면 원산도해수욕장종합관리사무소,20200915,20200925
N444450202000752,2017(년생),15(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151809898_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151809898.png,충청남도 공주시 감영길 7 (반죽동) ,이기영수의과병원,빨간목줄 착용/순함,반포 마암리 터널 뒷 산,20200915,20200925
N444450202000751,2015(년생),4.6(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151809206_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151809206.png,충청남도 공주시 감영길 7 (반죽동) ,이기영수의과병원,사나움/경계심이 있음,유구읍 중앙1길 71 싱싱다방,20200915,20200925
N444450202000750,2016(년생),3.8(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151809645_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151809645.png,충청남도 공주시 감영길 7 (반죽동) ,이기영수의과병원,말티즈 혼혈,유구읍 중앙1길 71 싱싱다방,20200915,20200925
N443571202001883,2020(년생),2(Kg),M,코카 스파니엘,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200915180960_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200915180960.jpeg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,코카스패니얼 자견 혹은 골든리트리버 믹스로 추정되는 아이/ 순하고 조용한 성격!,가덕면 공원부지 근처,20200915,20200925
N443571202001881,2020(년생),3(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409802_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409802.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,3일째 같은 자리에서 발견된 믹스견 애기,상당구 낭성면 산성로840-1,20200915,20200925
N443571202001880,2017(년생),6(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409724_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409724.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,다리가 짧음/ 겁이 많은 아이예요/,강내면 태성리 동양베톤,20200915,20200925
N443571202001879,2019(년생),3(Kg),M,포메라니안,갈색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009151409103_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409103.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,한 두달 전부터 주변을 떠돌던 포메친구,강내면 태성리 동양베톤,20200915,20200925
N443571202001878,2017(년생),3(Kg),M,말티즈,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409903_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409903.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,오른쪽 눈 각막궤양으로 시력소실된 상태/ 얌전한 편이예요/,북이면 내추길 53-10,20200915,20200925
N443571202001877,2017(년생),4.5(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409948_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409948.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,부정교합이 있음/ 안았을때 헤엄을 치는 아이,북이면 내추길 53-10,20200915,20200925
N443443202000306,2013(년생),30(Kg),M,저먼 셰퍼드 독,갈색/검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151509417_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151509417.jpg,충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,옥천동물병원,[관리번호 299] 성격이 순함,이원면 건진3길 72,20200915,20200925
N443443202000305,2013(년생),3(Kg),M,푸들,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200915150961_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200915150961.jpg,충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,옥천동물병원,[관리번호 298] 미용한지 얼마 안됨,이원면 신흥길 9-50,20200915,20200925
N443440202000287,2019(년생),2.9(Kg),M,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009151709750_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709750.jpg,충청북도 제천시 금성면 적성로8길 51 (금성면) ,제천시 동물보호센터,온순함,덕산면 약초로3길 27-25,20200915,20200925
N443440202000286,2017(년생),2.8(Kg),M,푸들,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151709721_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709721.jpg,충청북도 제천시 금성면 적성로8길 51 (금성면) ,제천시 동물보호센터,심장사상충 양성,아세아시멘트 부근,20200915,20200925
N443439202000505,2016(년생),15(Kg),M,믹스견,검갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009151909389_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151909389.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,경계함 등에 화상추정/사상충음성, 산척면 석천길 99 ,20200915,20200924
N443439202000504,2020(년생),7.5(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151909213_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151909213.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,겁이좀 있고 순함/사상충음성,연수동 야옹아멍멍해봐,20200915,20200924
N443439202000503,2018(년생),8(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200915160900_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200915160900.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,털관리안됨 순함/사상충음성,내창로 1267-3 (엄정면),20200915,20200924
N443439202000502,2017(년생),5(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151609943_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151609943.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,털관리안됨 순함/사상충음성,모점1길 391-100 (앙성면),20200915,20200924
N442434202000222,2020(년생),7(Kg),M,믹스견,황색,U,http://www.animal.go.kr/files/shelter/2020/07/202009151709566_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709566.jpg,강원도 고성군 간성읍 간성북로 87 (간성읍) 죽왕면 가진리 480번지(도로명주소 미등록),고성군임시보호소,황색,강원도 고성군 토성면 성천리 용원로435,20200915,20200925
N442429202000427,2013(년생),8(Kg),M,믹스견,흰갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151609259_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151609259.jpg,강원도 정선군 정선읍 정선로 1321 (정선읍) ,정선가축병원,골반부상 심함(오른쪽) / 목줄 긴거 있음,정선군 정선읍 봉양리 속초식당 맞은편,20200915,20200922
N442429202000426,2020(년생),5(Kg),M,믹스견,연갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009150809893_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009150809893.jpg,강원도 정선군 정선읍 정선로 1321 (정선읍) ,정선가축병원,특이사항 없음,정선군 화암면 화암리 892-1 인근,20200915,20200922
N442429202000425,2020(년생),5.7(Kg),M,믹스견,연갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200915080987_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200915080987.jpg,강원도 정선군 정선읍 정선로 1321 (정선읍) ,정선가축병원,특이사항 없음,정선군 화암면 화암리 892-1 인근,20200915,20200922
N442425202000232,2020(년생),6(Kg),F,믹스견,황토색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409742_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409742.jpg,강원도 홍천군 화촌면 둔덕이길 68 (화촌면/ 홍천군유기동물보호센터) ,홍천군유기동물보호소,없음,홍천읍 삼마치리 산47-9,20200915,20200925
N442423202000411,2019(년생),4(Kg),M,치와와,흰/황,N,http://www.animal.go.kr/files/shelter/2020/07/202009151709690_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151709690.jpg,강원도 속초시 하도문길 103 (대포동) ,속초시유기동물보호소,온순함,속초대명3차,20200915,20200925
N442423202000410,2016(년생),5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151109234_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151109234.jpg,강원도 속초시 하도문길 103 (대포동) ,속초시유기동물보호소,파란색목줄착용,교동 현대아파트1단지,20200915,20200925
N442419202000864,2017(년생),6.5(Kg),M,발바리,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151109663_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151109663.jpg,강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,목줄 끊어짐,현충탑근처,20200915,20200925
N442419202000863,2017(년생),18(Kg),M,보더 콜리,흰/검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009151109679_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151109679.jpg,강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,순함,문화마을길,20200915,20200925
N442418202000565,2017(년생),5(Kg),M,푸들,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20200915130985_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200915130985.jpg,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,춘천시 동물보호센터,흰색/ 온순,우두동 1069 (산책로),20200915,20200925
N441570202000881,2020(년생),0.50(Kg),Q,믹스견,흰색/ 검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409104_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409104.jpg,경기도 여주시 능서면 능서공원길 34 (능서면) ,위더스 동물보호센터,포유,점동면 도리,20200915,20200925
N441570202000880,2020(년생),0.50(Kg),Q,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409284_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409284.jpg,경기도 여주시 능서면 능서공원길 34 (능서면) ,위더스 동물보호센터,포유,점동면 도리,20200915,20200925
N441570202000879,2020(년생),0.50(Kg),Q,믹스견,검정색/ 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009151409882[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151409882[1].jpg,경기도 여주시 능서면 능서공원길 34 (능서면) ,위더스 동물보호센터,포유,점동면 도리,20200915,20200925
N441553202002799,2016(년생),30(Kg),F,셰퍼드,갈색/ 검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009151209764_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009151209764.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,온순한 편/ 사람손길에 크게 거부감이 없음/ 얼굴 무늬가 선명한 편/,장안면 사곡리 124-1 진명아파트,20200915,20200924
